Country Code,IncomeGroup,Year,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),GDP (USD),GDP per capita (USD),Individuals using the Internet (% of population),"Infant mortality rate (per 1,000 live births)",Life expectancy at birth (years),Population density (people per sq. km of land area),Unemployment (% of total labor force) (modeled ILO estimate)
HTI,Low income,1972,38.714,17.907,8.621201992094859,372000000.0,76.9019,,153.8,47.019,175.52,
HTI,Low income,1971,38.962,18.277,8.362565932332014,362800000.0,76.2636,,157.2,46.508,172.612,
HTI,Low income,1970,39.366,18.657,8.111688954362053,331200000.0,70.8263,,160.4,46.027,169.675,
HTI,Low income,1969,39.901,19.045,7.868338285731191,391820400.0,85.2957,,163.6,45.573,166.679,
HTI,Low income,1968,40.515,19.445,7.6322881371592555,367968800.0,81.5929,,166.7,45.134,163.636,
HTI,Low income,1967,41.157,19.854,7.403319493044478,369124200.0,83.4122,,169.6,44.7,160.57,
HTI,Low income,1966,41.789,20.27,7.1812199082531425,368948600.0,84.9854,,172.6,44.267,157.522,
HTI,Low income,1965,42.375,20.685,6.9657833110055485,353251800.0,82.9476,,175.4,43.837,154.526,
HTI,Low income,1964,42.887,21.09,6.756809811675382,325281200.0,77.8625,,178.2,43.414,151.583,
HTI,Low income,1963,43.326,21.482,6.55410551732512,294883400.0,71.9622,,181.0,43.0,148.685,
HTI,Low income,1962,43.696,21.862,6.357482351805367,281896800.0,70.138,,183.6,42.591,145.834,
HTI,Low income,1961,43.995,22.236,6.166757881251205,271066000.0,68.7645,,186.3,42.182,143.031,
HTI,Low income,1960,44.233,22.612,5.981755144813668,273187200.0,70.6611,,189.1,41.762,,
HND,Lower middle income,2018,,,798.0,23803200000.0,2482.73,,15.1,,85.687,4.076
HND,Lower middle income,2017,21.859,4.428,774.06,22940200000.0,2432.94,31.7,15.6,74.898,84.2704,4.048
HND,Lower middle income,2016,22.13,4.423,750.8381999999999,21566600000.0,2326.3,29.5,16.1,74.701,82.8563,4.668
HND,Lower middle income,2015,22.433,4.424,728.313054,20833900000.0,2286.2,27.1,16.7,74.495,81.4453,4.592
HND,Lower middle income,2014,22.792,4.431,706.46366238,19618600000.0,2190.65,19.08,17.3,74.278,80.0392,5.488
HND,Lower middle income,2013,23.223,4.446,685.2697525085999,18372200000.0,2088.1,17.8,17.9,74.051,78.6355,4.096
HND,Lower middle income,2012,23.737,4.468,664.7116599333418,18400500000.0,2129.52,18.12,18.6,73.814,77.2249,3.754
HND,Lower middle income,2011,24.336,4.497,644.7703101353416,17588100000.0,2073.9,15.9,19.3,73.569,75.7947,4.475
HND,Lower middle income,2010,25.02,4.534,625.4272008312813,15729600000.0,1891.16,11.09,20.0,73.317,74.3361,4.119
HND,Lower middle income,2009,25.777,4.578,606.6643848063429,14486100000.0,1777.27,9.8,20.8,73.061,72.8463,3.292
HND,Lower middle income,2008,26.588,4.628,588.4644532621526,13789700000.0,1727.83,9.6,21.7,72.803,71.3286,3.156
HND,Lower middle income,2007,27.432,4.682,570.810519664288,12275500000.0,1572.06,9.4,22.6,72.544,69.7875,3.211
HND,Lower middle income,2006,28.297,4.742,553.6862040743594,10841700000.0,1420.13,7.8,23.6,72.285,68.2304,3.575
HND,Lower middle income,2005,29.181,4.808,537.0756179521285,9672030000.0,1296.69,6.5,24.6,72.026,66.6636,4.909
HND,Lower middle income,2004,30.092,4.879,520.9633494135646,8772170000.0,1204.48,5.6,25.6,71.77,65.0903,5.99
HND,Lower middle income,2003,31.029,4.957,505.33444893115774,8140280000.0,1145.5,4.8,26.8,71.511,63.5117,5.3
HND,Lower middle income,2002,31.981,5.043,490.174415463223,7775080000.0,1122.06,2.5974,27.9,71.249,61.9293,4.02
HND,Lower middle income,2001,32.927,5.136,475.4691829993263,7565880000.0,1120.55,1.41528,29.1,70.976,60.3442,4.0
HND,Lower middle income,2000,33.829,5.239,461.20510750934653,7103510000.0,1080.46,1.20386,30.3,70.689,58.7587,4.036
HND,Lower middle income,1999,34.647,5.35,447.3689542840661,6414520000.0,1002.72,0.573575,31.6,70.378,57.1736,3.85
HND,Lower middle income,1998,35.361,5.469,433.9478856555441,6366340000.0,1023.46,0.301247,36.5,70.041,55.5939,4.02
HND,Lower middle income,1997,35.959,5.598,420.92944908587776,5737100000.0,948.956,0.170996,34.2,69.676,54.0325,3.32
HND,Lower middle income,1996,36.445,5.735,408.3015656133014,5215030000.0,887.693,0.0437112,35.5,69.284,52.5052,4.37
HND,Lower middle income,1995,36.835,5.879,396.0525186449023,5347450000.0,936.667,0.0367753,36.9,68.871,51.0235,3.24
HND,Lower middle income,1994,37.156,6.026,384.1709430855552,4642280000.0,836.604,,38.3,68.45,49.593,2.999
HND,Lower middle income,1993,37.45,6.176,372.6458147929886,4926730000.0,913.302,,39.9,68.028,48.2117,3.047
HND,Lower middle income,1992,37.755,6.331,361.46644034919893,4943700000.0,942.613,,41.5,67.605,46.8735,3.06
HND,Lower middle income,1991,38.094,6.498,350.622447138723,4648670000.0,911.756,,43.2,67.175,45.5679,4.58
HND,Lower middle income,1990,38.484,6.684,340.1037737245613,4923010000.0,993.483,0.0,45.0,66.723,44.2873,
HND,Lower middle income,1989,38.934,6.898,329.9006605128244,5432340000.0,1128.28,,46.9,66.229,43.0307,
HND,Lower middle income,1988,39.432,7.149,320.00364069743966,5902720000.0,1262.07,,49.0,65.679,41.8002,
HND,Lower middle income,1987,39.966,7.438,310.4035314765165,6190520000.0,1362.89,,51.1,65.062,40.5954,
HND,Lower middle income,1986,40.528,7.768,301.09142553222097,5677830000.0,1287.41,,53.2,64.382,39.4161,
HND,Lower middle income,1985,41.114,8.136,292.0586827662543,5278120000.0,1232.87,,55.5,63.643,38.2622,
HND,Lower middle income,1984,41.714,8.537,283.29692228326667,4915310000.0,1183.03,,58.0,62.859,37.1334,
HND,Lower middle income,1983,42.316,8.961,274.7980146147687,4476700000.0,1110.48,,60.5,62.05,36.0294,
HND,Lower middle income,1982,42.908,9.399,266.5540741763256,4266500000.0,1091.0,,63.1,61.236,34.9508,
HND,Lower middle income,1981,43.478,9.847,258.55745195103583,4043890000.0,1066.17,,65.9,60.427,33.8986,
HND,Lower middle income,1980,44.013,10.301,250.80072839250477,3968160000.0,1078.81,,68.7,59.632,32.8741,
HND,Lower middle income,1979,44.499,10.76,243.27670654072958,3544280000.0,993.727,,71.6,58.851,31.8764,
HND,Lower middle income,1978,44.939,11.227,235.9784053445077,3097240000.0,895.65,,74.6,58.08,30.9062,
HND,Lower middle income,1977,45.335,11.701,228.8990531841725,1669499950.0,497.938,,77.7,57.317,29.9654,
HND,Lower middle income,1976,45.691,12.179,222.0320815886473,1347999949.0,414.623,,80.9,56.567,29.0566,
HND,Lower middle income,1975,46.022,12.656,215.37111914098787,1124000000.0,356.457,,84.1,55.834,28.1817,
HND,Lower middle income,1974,46.345,13.129,208.90998556675822,1034500000.0,338.156,,87.3,55.124,27.3415,
HND,Lower middle income,1973,46.676,13.594,202.64268599975549,912499950.0,307.344,,90.7,54.439,26.5349,
HND,Lower middle income,1972,47.021,14.052,196.5634054197628,802999950.0,278.615,,94.2,53.778,25.7585,
HND,Lower middle income,1971,47.378,14.503,190.66650325716992,731000000.0,261.247,,97.7,53.14,25.0078,
HND,Lower middle income,1970,47.73,14.946,184.94650815945482,723000000.0,266.136,,101.3,52.522,24.2797,
HND,Lower middle income,1969,48.051,15.381,179.39811291467115,668000050.0,253.269,,104.8,51.921,23.5724,
HND,Lower middle income,1968,48.324,15.813,174.01616952723103,646800000.0,252.585,,108.4,51.33,22.8861,
HND,Lower middle income,1967,48.539,16.248,168.7956844414141,598100000.0,240.547,,112.0,50.742,22.222,
HND,Lower middle income,1966,48.703,16.692,163.73181390817166,549950000.0,227.741,,115.7,50.151,21.5819,
HND,Lower middle income,1965,48.837,17.155,158.81985949092652,508650000.0,216.814,,119.4,49.548,20.9672,
HND,Lower middle income,1964,48.973,17.645,154.0552637061987,457000000.0,200.434,,123.3,48.926,20.3776,
HND,Lower middle income,1963,49.14,18.168,149.43360579501274,410199999.0,185.05,,127.2,48.285,19.8115,
HND,Lower middle income,1962,49.357,18.724,144.95059762116236,387750000.0,179.876,,131.3,47.625,19.2658,
HND,Lower middle income,1961,49.63,19.312,140.60207969252747,356199999.0,169.91,,135.5,46.953,18.7363,
HND,Lower middle income,1960,49.949,19.928,136.38401730175164,335649999.0,164.645,,139.8,46.274,,
HKG,High income: nonOECD,2018,,,6138.0,363000000000.0,48717.3,,,,7096.19,2.778
HKG,High income: nonOECD,2017,7.7,6.3,5953.86,342000000000.0,46220.5,89.4159,,84.6805,7039.71,3.09
HKG,High income: nonOECD,2016,8.3,6.4,5775.2442,321000000000.0,43734.2,87.4794,,84.2268,6987.24,3.39
HKG,High income: nonOECD,2015,8.2,6.3,5601.986874,309000000000.0,42431.9,84.9484,,84.278,6944.1,3.32
HKG,High income: nonOECD,2014,8.6,6.2,5433.92726778,291000000000.0,40315.3,79.8663,,83.9805,6885.24,3.3
HKG,High income: nonOECD,2013,8.0,6.0,5270.909449746599,276000000000.0,38403.8,74.2,,83.8317,6837.05,3.4
HKG,High income: nonOECD,2012,12.8,6.1,5112.782166254201,263000000000.0,36730.9,72.9,,83.4805,6809.62,3.29
HKG,High income: nonOECD,2011,13.5,6.0,4959.398701266575,249000000000.0,35142.5,72.2,,83.422,6734.86,3.42
HKG,High income: nonOECD,2010,12.6,6.0,4810.616740228577,229000000000.0,32550.0,72.0,,82.978,6689.71,4.31
HKG,High income: nonOECD,2009,11.8,5.9,4666.298238021721,214000000000.0,30697.3,69.4,,82.7756,6640.76,5.26
HKG,High income: nonOECD,2008,11.3,6.0,4526.309290881069,219000000000.0,31515.7,66.7,,82.3756,6626.48,3.56
HKG,High income: nonOECD,2007,10.2,5.7,4390.520012154637,212000000000.0,30594.0,64.8,,82.3268,6586.95,4.01
HKG,High income: nonOECD,2006,9.6,5.5,4258.804411789997,194000000000.0,28224.2,60.8,,82.3756,6530.57,4.77
HKG,High income: nonOECD,2005,8.4,5.7,4131.040279436297,182000000000.0,26649.8,56.9,,81.6293,6488.76,5.58
HKG,High income: nonOECD,2004,7.2,5.4,4007.109071053208,169000000000.0,24928.1,56.3999,,81.8293,6460.48,6.74
HKG,High income: nonOECD,2003,6.9,5.5,3886.8957989216115,161000000000.0,23977.0,52.2,,81.378,6410.29,7.86
HKG,High income: nonOECD,2002,7.1,5.1,3770.2889249539635,166000000000.0,24665.9,43.0824,,81.4268,6422.95,7.28
HKG,High income: nonOECD,2001,7.2,5.0,3657.1802572053443,169000000000.0,25230.2,38.6714,,81.4244,6394.57,5.09
HKG,High income: nonOECD,2000,8.1,5.1,3547.464849489184,172000000000.0,25756.7,27.8278,,80.878,6347.62,4.92
HKG,High income: nonOECD,1999,7.8,5.0,3441.0409040045083,166000000000.0,25091.7,21.2307,,80.3829,6291.9,6.25
HKG,High income: nonOECD,1998,8.1,5.0,3337.809676884373,169000000000.0,25809.0,14.546,,80.1317,6232.1,4.58
HKG,High income: nonOECD,1997,9.1,4.9,3237.675386577842,177000000000.0,27330.0,10.5188,,80.1268,6180.29,2.22
HKG,High income: nonOECD,1996,9.9,5.0,3140.5451249805064,160000000000.0,24818.2,4.74884,,79.6268,6129.05,2.83
HKG,High income: nonOECD,1995,11.2,5.1,3046.3287712310907,145000000000.0,23497.5,3.21864,,78.6829,5862.95,3.22
HKG,High income: nonOECD,1994,11.9,5.0,2954.9389080941583,136000000000.0,22502.6,2.7842,,78.5293,6096.36,1.9
HKG,High income: nonOECD,1993,12.0,5.2,2866.2907408513333,120000000000.0,20395.5,1.33457,,78.0317,5960.61,1.96
HKG,High income: nonOECD,1992,12.3,5.3,2780.302018625793,104000000000.0,17976.4,0.849528,,77.678,5859.09,1.96
HKG,High income: nonOECD,1991,12.0,5.0,2696.892958067019,88959600000.0,15465.9,0.120955,,77.8829,5810.1,1.8
HKG,High income: nonOECD,1990,12.0,5.2,2615.9861693250086,76928300000.0,13485.5,0.0,,77.3805,5762.12,
HKG,High income: nonOECD,1989,12.3,5.1,2537.506584245258,68790400000.0,12097.8,,,77.0293,5743.64,
HKG,High income: nonOECD,1988,13.4,4.9,2461.3813867179006,59707400000.0,10609.7,,,77.0829,5684.44,
HKG,High income: nonOECD,1987,12.6,4.8,2387.5399451163635,50622600000.0,9071.33,,,76.8829,5636.87,
HKG,High income: nonOECD,1986,13.0,4.7,2315.9137467628725,41075600000.0,7435.03,,,76.6854,5580.4,
HKG,High income: nonOECD,1985,14.0,4.6,2246.4363343599866,35699500000.0,6542.93,,,76.4341,5511.31,
HKG,High income: nonOECD,1984,14.4,4.7,2179.0432443291866,33511400000.0,6208.23,,,76.0293,5452.42,
HKG,High income: nonOECD,1983,15.6,5.0,2113.6719469993113,29907100000.0,5595.24,,,75.2756,5399.09,
HKG,High income: nonOECD,1982,16.4,4.8,2050.2617885893314,32291300000.0,6133.78,,,75.4293,5317.68,
HKG,High income: nonOECD,1981,16.8,4.8,1988.7539349316517,31055400000.0,5991.32,,,75.3244,5183.4,
HKG,High income: nonOECD,1980,17.0,5.0,1929.0913168837021,28861800000.0,5700.41,,,74.6732,5063.1,
HKG,High income: nonOECD,1979,16.8,5.2,1871.2185773771907,22526000000.0,4569.45,,,73.6732,4929.7,
HKG,High income: nonOECD,1978,17.3,5.1,1815.082020055875,18315000000.0,3923.94,,,73.5756,4667.5,
HKG,High income: nonOECD,1977,17.5,5.1,1760.629559454199,15719400000.0,3429.42,,,73.3195,4583.7,
HKG,High income: nonOECD,1976,17.4,5.0,1707.8106726705728,12876400000.0,2850.01,,,72.8195,4473.27,
HKG,High income: nonOECD,1975,17.9,4.8,1656.5763524904555,10048000000.0,2252.11,,,73.3683,4417.43,
HKG,High income: nonOECD,1974,19.1,5.0,1606.8790619157419,9388660000.0,2144.61,,,72.6122,4291.96,
HKG,High income: nonOECD,1973,19.4,5.0,1558.6726900582696,8030120000.0,1893.18,,,72.1098,4158.43,
HKG,High income: nonOECD,1972,19.5,5.2,1511.9125093565215,5710110000.0,1384.74,,,71.4561,4042.75,
HKG,High income: nonOECD,1971,19.7,5.0,1466.5551340758257,4476000000.0,1106.47,,,71.4585,3965.98,
HKG,High income: nonOECD,1970,20.0,5.1,1422.558480053551,3800770000.0,960.032,,,71.3865,3881.37,
HKG,High income: nonOECD,1969,21.3,5.0,1379.8817256519442,3189740000.0,825.523,,,71.0446,3788.14,
HKG,High income: nonOECD,1968,21.7,5.1,1338.485273882386,2716960000.0,714.483,,,70.6905,3728.14,
HKG,High income: nonOECD,1967,23.7,5.4,1298.3307156659143,2692470000.0,723.239,,,70.3258,3649.8,
HKG,High income: nonOECD,1966,25.3,5.3,1259.380794195937,2489850000.0,685.927,,,69.9462,3558.73,
HKG,High income: nonOECD,1965,28.1,5.0,1221.5993703700588,2435080000.0,676.806,,,69.5429,3527.35,
HKG,High income: nonOECD,1964,30.7,5.3,1184.951389258957,2206470000.0,629.592,,,69.1044,3435.88,
HKG,High income: nonOECD,1963,33.5,5.9,1149.4028475811883,1935300000.0,565.728,,,68.6259,3353.82,
HKG,High income: nonOECD,1962,34.0,6.3,1114.9207621537525,1612350000.0,487.821,,,68.106,3240.39,
HKG,High income: nonOECD,1961,35.0,6.1,1081.47313928914,1383680000.0,436.754,,,67.5488,3105.98,
HKG,High income: nonOECD,1960,35.245,5.966,1049.0289451104657,1320800000.0,429.443,,,66.9617,,
HUN,High income: OECD,2018,,,4532.0,156000000000.0,15938.8,76.0744,3.6,,107.907,3.663
HUN,High income: OECD,2017,9.7,13.5,4396.04,140000000000.0,14278.9,76.7505,3.8,76.0634,108.118,4.156
HUN,High income: OECD,2016,9.7,13.0,4264.1588,126000000000.0,12839.6,79.2594,4.1,76.0634,108.406,5.115
HUN,High income: OECD,2015,9.4,13.4,4136.234036,123000000000.0,12503.7,72.8347,4.3,75.5683,108.727,6.813
HUN,High income: OECD,2014,9.5,12.8,4012.1470149199995,140000000000.0,14197.8,75.6532,4.5,75.7634,108.986,7.725
HUN,High income: OECD,2013,9.0,12.8,3891.7826044723997,135000000000.0,13668.2,72.6439,4.7,75.5659,109.28,10.176
HUN,High income: OECD,2012,9.1,13.0,3775.0291263382273,128000000000.0,12888.3,70.58,4.8,75.0634,109.581,11.003
HUN,High income: OECD,2011,8.8,12.9,3661.77825254808,141000000000.0,14118.1,68.02,4.9,74.8585,110.148,11.029
HUN,High income: OECD,2010,9.0,13.0,3551.9249049716377,131000000000.0,13092.2,65.0,5.1,74.2073,110.461,11.172
HUN,High income: OECD,2009,9.6,13.0,3445.367157822489,131000000000.0,13029.9,62.0,5.3,73.9049,110.711,10.03
HUN,High income: OECD,2008,9.9,13.0,3342.006143087814,158000000000.0,15739.7,61.0,5.5,73.7024,112.021,7.817
HUN,High income: OECD,2007,9.7,13.2,3241.7459587951794,140000000000.0,13907.5,53.3,5.8,73.1512,112.217,7.406
HUN,High income: OECD,2006,9.9,13.1,3144.4935800313237,115000000000.0,11447.8,47.06,6.1,73.0976,112.391,7.494
HUN,High income: OECD,2005,9.7,13.5,3050.158772630384,113000000000.0,11206.0,38.97,6.4,72.6488,112.566,7.188
HUN,High income: OECD,2004,9.4,13.1,2958.6540094514726,104000000000.0,10296.3,27.74,6.8,72.6488,112.778,5.832
HUN,High income: OECD,2003,9.3,13.4,2869.8943891679282,85324800000.0,8423.35,21.63,7.1,72.3,113.028,5.79
HUN,High income: OECD,2002,9.5,13.1,2783.7975574928905,67716900000.0,6665.96,16.67,7.6,72.3488,113.352,5.608
HUN,High income: OECD,2001,9.5,13.0,2700.2836307681036,53821300000.0,5283.03,14.5286,8.1,72.2488,113.675,5.671
HUN,High income: OECD,2000,9.6,13.3,2619.2751218450608,47310600000.0,4633.31,6.99968,8.7,71.2463,113.936,6.563
HUN,High income: OECD,1999,9.2,14.0,2540.6968681897088,49170400000.0,4802.96,5.85784,9.2,70.6771,114.004,6.929
HUN,High income: OECD,1998,9.5,13.7,2464.4759621440176,48770500000.0,4750.41,3.89464,9.6,70.5578,114.327,8.925
HUN,High income: OECD,1997,9.8,13.5,2390.541683279697,47290200000.0,4595.52,1.94245,9.9,70.7024,114.593,8.99
HUN,High income: OECD,1996,10.2,13.9,2318.825432781306,46659800000.0,4525.14,0.96924,10.3,70.3288,114.748,10.022
HUN,High income: OECD,1995,10.8,14.1,2249.2606697978663,46418900000.0,4494.05,0.677486,10.8,69.7917,114.945,10.168
HUN,High income: OECD,1994,11.2,14.2,2181.7828497039304,43160400000.0,4172.77,0.483581,11.6,69.4698,115.105,10.847
HUN,High income: OECD,1993,11.3,14.5,2116.3293642128124,40119100000.0,3873.42,0.193414,12.7,69.1012,115.263,12.098
HUN,High income: OECD,1992,11.7,14.3,2052.839483286428,38724900000.0,3734.56,0.0483534,13.7,69.1171,115.382,9.942
HUN,High income: OECD,1991,12.3,14.0,1991.254298787835,34748500000.0,3349.77,0.00338263,14.6,69.3771,115.427,9.705
HUN,High income: OECD,1990,12.1,14.0,1931.5166698242,,,0.0,15.2,69.3156,115.433,
HUN,High income: OECD,1989,11.8,13.8,1873.571169729474,,,,15.8,69.4617,116.632,
HUN,High income: OECD,1988,11.7,13.2,1817.3640346375896,,,,16.4,70.0234,117.909,
HUN,High income: OECD,1987,11.9,13.4,1762.843113598462,,,,17.4,69.6512,118.077,
HUN,High income: OECD,1986,12.1,13.8,1709.957820190508,,,,18.6,69.1734,118.275,
HUN,High income: OECD,1985,12.2,13.9,1658.6590855847928,,,,19.6,68.9722,118.477,
HUN,High income: OECD,1984,11.8,13.8,1608.899313017249,,,,19.8,69.0259,118.693,
HUN,High income: OECD,1983,11.9,13.9,1560.6323336267315,,,,19.6,68.9737,118.93,
HUN,High income: OECD,1982,12.5,13.5,1513.8133636179293,,,,19.7,69.3578,119.096,
HUN,High income: OECD,1981,13.3,13.5,1468.3989627093915,,,,20.4,69.1393,119.153,
HUN,High income: OECD,1980,13.9,13.6,1424.3469938281098,,,,21.6,69.0617,119.132,
HUN,High income: OECD,1979,15.0,12.8,1381.6165840132662,,,,22.8,69.6154,119.041,
HUN,High income: OECD,1978,15.7,13.1,1340.1680864928683,,,,24.2,69.3939,118.76,
HUN,High income: OECD,1977,16.7,12.4,1299.9630438980823,,,,26.4,69.848,118.364,
HUN,High income: OECD,1976,17.5,12.5,1260.9641525811398,,,,29.5,69.5732,117.829,
HUN,High income: OECD,1975,18.4,12.4,1223.1352280037056,,,,32.6,69.29,117.156,
HUN,High income: OECD,1974,17.8,12.0,1186.4411711635944,,,,34.3,69.248,116.469,
HUN,High income: OECD,1973,15.0,11.8,1150.8479360286865,,,,34.6,69.518,115.95,
HUN,High income: OECD,1972,14.7,11.4,1116.322497947826,,,,34.5,69.6646,115.577,
HUN,High income: OECD,1971,14.5,11.9,1082.832823009391,,,,34.7,69.0524,115.233,
HUN,High income: OECD,1970,14.7,11.6,1050.3478383191093,,,,35.1,69.1646,114.891,
HUN,High income: OECD,1969,15.0,11.3,1018.837403169536,,,,35.9,69.3146,114.443,
HUN,High income: OECD,1968,15.1,11.2,988.2722810744499,,,,36.9,69.2302,113.966,
HUN,High income: OECD,1967,14.6,10.7,958.6241126422163,,,,37.9,69.4071,113.518,
HUN,High income: OECD,1966,13.6,10.0,929.8653892629499,,,,38.8,69.8224,113.084,
HUN,High income: OECD,1965,13.1,10.7,901.9694275850613,,,,39.8,69.0712,112.73,
HUN,High income: OECD,1964,13.1,10.0,874.9103447575095,,,,41.1,69.381,112.405,
HUN,High income: OECD,1963,13.1,9.9,848.6630344147842,,,,42.7,68.8741,112.051,
HUN,High income: OECD,1962,12.9,10.8,823.2031433823406,,,,44.2,67.8659,111.772,
HUN,High income: OECD,1961,14.0,9.6,798.5070490808703,,,,45.6,68.9361,111.387,
HUN,High income: OECD,1960,14.7,10.2,774.5518376084442,,,,47.5,68.0032,,
ISL,High income: OECD,2018,,,51304.0,25882200000.0,73201.7,99.011,1.5,,3.52692,2.918
ISL,High income: OECD,2017,11.9,6.5,49764.88,24489500000.0,71314.8,98.26,1.6,82.2049,3.42544,2.742
ISL,High income: OECD,2016,12.0,6.9,48271.9336,20716000000.0,61757.9,98.24,1.6,82.2049,3.34602,2.978
ISL,High income: OECD,2015,12.5,6.6,46823.775592,17344200000.0,52428.6,98.2,1.7,82.4683,3.2999,3.979
ISL,High income: OECD,2014,13.4,6.3,45419.062324239996,17758100000.0,54242.1,98.16,1.8,82.861,3.2657,4.897
ISL,High income: OECD,2013,13.4,6.7,44056.490454512794,16033500000.0,49522.2,96.5468,1.8,82.061,3.22957,5.376
ISL,High income: OECD,2012,14.1,6.1,42734.79574087741,14724100000.0,45910.0,96.2098,1.9,82.9171,3.19916,6.0
ISL,High income: OECD,2011,14.1,6.2,41452.75186865108,15158500000.0,47516.9,94.8197,2.0,82.3585,3.18218,7.028
ISL,High income: OECD,2010,15.4,6.4,40209.16931259155,13683700000.0,43024.9,93.39,2.0,81.8976,3.17248,7.564
ISL,High income: OECD,2009,15.8,6.3,39002.89423321381,13164700000.0,41333.4,93.0,2.1,81.7512,3.17705,7.22
ISL,High income: OECD,2008,15.2,6.3,37832.80740621739,17905300000.0,56409.8,91.0,2.2,81.6098,3.16622,2.946
ISL,High income: OECD,2007,14.6,6.2,36697.823184030865,21515000000.0,69054.3,90.6,2.3,81.4537,3.10789,2.251
ISL,High income: OECD,2006,14.5,6.3,35596.88848850994,17216400000.0,56673.6,89.51,2.4,81.1585,3.03024,2.83
ISL,High income: OECD,2005,14.4,6.2,34528.98183385464,16812500000.0,56658.6,87.0,2.5,81.5024,2.95994,2.547
ISL,High income: OECD,2004,14.5,6.2,33493.112378838996,13834800000.0,47367.3,83.88,2.6,80.9976,2.91346,4.031
ISL,High income: OECD,2003,14.3,6.3,32488.31900747383,11414100000.0,39423.9,83.14,2.8,80.9634,2.88799,3.997
ISL,High income: OECD,2002,14.1,6.3,31513.669437249613,9294650000.0,32326.6,79.12,2.9,80.5024,2.86806,2.988
ISL,High income: OECD,2001,14.4,6.1,30568.259354132126,8205360000.0,28794.0,49.393,3.0,80.6902,2.84257,1.874
ISL,High income: OECD,2000,15.3,6.5,29651.21157350816,9003640000.0,32018.1,44.4705,3.2,79.6537,2.80504,1.936
ISL,High income: OECD,1999,14.8,6.9,28761.675226302916,8971610000.0,32344.0,41.2946,3.4,79.3512,2.76689,2.178
ISL,High income: OECD,1998,15.2,6.6,27898.82496951383,8494090000.0,30995.0,36.2642,3.5,79.6024,2.73364,3.069
ISL,High income: OECD,1997,15.3,6.8,27061.860220428414,7580990000.0,27960.9,27.4789,3.7,78.8854,2.70452,3.72
ISL,High income: OECD,1996,16.1,7.0,26250.00441381556,7438180000.0,27659.9,14.8065,3.9,78.7778,2.68245,3.6
ISL,High income: OECD,1995,16.0,7.2,25462.50428140109,7134340000.0,26673.6,11.2159,4.1,77.9844,2.66801,5.196
ISL,High income: OECD,1994,16.7,6.5,24698.629152959056,6399060000.0,24054.7,6.79481,4.3,79.2471,2.65358,5.326
ISL,High income: OECD,1993,17.5,6.6,23957.670278370286,6227930000.0,23615.2,2.66783,4.5,78.9346,2.63067,5.257
ISL,High income: OECD,1992,17.7,6.6,23238.940170019174,7091630000.0,27165.0,1.53916,4.7,78.7602,2.60406,4.305
ISL,High income: OECD,1991,17.6,7.0,22541.7719649186,6920120000.0,26843.3,0.505129,4.9,77.992,2.57154,2.548
ISL,High income: OECD,1990,18.7,6.7,21865.51880597104,6478460000.0,25423.1,0.0,5.1,78.0363,2.54191,
ISL,High income: OECD,1989,18.0,6.8,21209.55324179191,5681100000.0,22468.1,,5.3,78.141,2.52221,
ISL,High income: OECD,1988,18.7,7.3,20573.26664453815,6115810000.0,24488.7,,5.5,77.0829,2.49117,
ISL,High income: OECD,1987,16.6,7.0,19956.068645202005,5528620000.0,22486.9,,5.7,77.339,2.45246,
ISL,High income: OECD,1986,16.4,6.6,19357.386585845947,3995620000.0,16430.7,,5.9,77.9907,2.42574,
ISL,High income: OECD,1985,16.0,6.8,18776.664988270568,2988540000.0,12379.8,,6.1,77.6024,2.40803,
ISL,High income: OECD,1984,17.2,6.6,18213.365038622447,2868750000.0,11977.5,,6.3,77.5766,2.38914,
ISL,High income: OECD,1983,18.4,7.0,17666.964087463777,2770110000.0,11689.4,,6.6,76.8456,2.36386,
ISL,High income: OECD,1982,18.5,6.8,17136.955164839863,3211450000.0,13732.3,,7.0,77.0378,2.33277,
ISL,High income: OECD,1981,18.8,7.2,16622.846509894665,3498250000.0,15160.0,,7.3,76.5215,2.3018,
ISL,High income: OECD,1980,19.8,6.8,16124.161114597826,3386500000.0,14844.1,,7.8,76.8466,2.27569,
ISL,High income: OECD,1979,19.8,6.6,15640.436281159888,2857720000.0,12659.6,,8.2,76.7732,2.25172,
ISL,High income: OECD,1978,18.6,6.4,15171.223192725092,2515600000.0,11253.6,,8.7,76.6493,2.2298,
ISL,High income: OECD,1977,18.0,6.5,14716.08649694334,2211830000.0,9972.22,,9.2,76.3737,2.21246,
ISL,High income: OECD,1976,19.5,6.1,14274.603902035038,1672000000.0,7594.67,,9.8,76.9722,2.19605,
ISL,High income: OECD,1975,20.1,6.5,13846.365784973987,1408990000.0,6463.88,,10.3,75.5788,2.17435,
ISL,High income: OECD,1974,19.9,7.0,13430.974811424767,1517470000.0,7051.14,,10.8,74.5117,2.14672,
ISL,High income: OECD,1973,21.7,7.0,13028.045567082023,1156180000.0,5445.52,,11.3,74.451,2.11788,
ISL,High income: OECD,1972,22.4,6.9,12637.204200069562,840914000.0,4020.88,,11.8,74.4559,2.08615,
ISL,High income: OECD,1971,20.8,7.3,12258.088074067475,671258750.0,3256.99,,12.3,73.5705,2.05584,
